username,active_num_days,active_sum_count,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,num_watched,num_complete,num_incomplete,complete_rate,watched_time_hour,watched_time_weekday,seek_video_sum,pause_video_sum,stop_video_sum,stop_video_avg,video_forward_seek_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_backward_seek_sum,video_stop_backward_seek_sum,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_stop_avg,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
104602514,2.111111111,295.0,7.8944444439999995,14.44444444,0.7222222220000001,13.14074074,2.9444444439999997,2.722222222,0.222222222,0.26468710100000004,3.430776994,1.611111111,1.8333333330000001,2.388888889,2.666666667,0.256750593,1.8333333330000001,0.279408411,5.333333333,0.5559318560000001,0.444444444,1.5555555559999998,0.333333333,2.277777778,0.320140029,7.222222222,0.7588145409999999,9.5,1.07895457,14.61111111,1.528975096,2.9444444439999997,0.281415344,2.653667214,51.83333333,5.543012224,3.611111111,1.277777778,0.944444444,1.6666666669999999,9.633333333,8.333333332999999,2
104602515,1.222222222,181.72222219999998,13.38888889,15.11111111,0.444444444,7.0,1.388888889,0.611111111,0.7777777779999999,0.10138888900000001,2.671711001,0.666666667,0.833333333,0.944444444,0.444444444,0.06944444400000001,1.4444444440000002,0.240277778,1.277777778,0.18888888899999998,0.333333333,0.333333333,0.0,1.7777777780000001,0.29444444399999997,1.611111111,0.24861111100000002,3.388888889,0.543055556,5.722222222,0.8694444440000001,0.444444444,0.06944444400000001,1.4638888890000001,19.05555556,2.945833333,2.444444444,0.611111111,0.333333333,0.666666667,7.422222222,6.666666667,2
104602516,2.722222222,281.3333333,8.305555556,13.27777778,1.222222222,26.296296299999998,2.388888889,0.8888888890000001,1.5,0.24845679,6.897733784,1.9444444440000002,1.7222222219999999,2.222222222,0.333333333,0.125,11.16666667,4.7540123460000006,6.222222222,3.008333333,0.5555555560000001,0.7222222220000001,0.111111111,11.72222222,4.912962963,7.055555556,3.283024691,18.77777778,8.195987654,6.722222222,2.075308642,0.38888888899999996,0.152777778,10.10864198,50.72222222,20.53271605,5.777777778,1.388888889,1.166666667,1.5555555559999998,9.833333332999999,9.0,1
104602517,0.944444444,127.33333329999999,7.277777778,10.61111111,0.38888888899999996,8.138888889,0.944444444,0.7222222220000001,0.222222222,0.111111111,2.569109809,0.444444444,0.333333333,0.7777777779999999,0.7222222220000001,0.111111111,0.7777777779999999,0.093434343,0.611111111,0.055555556,0.166666667,0.38888888899999996,0.111111111,0.944444444,0.108585859,1.111111111,0.123737374,2.055555556,0.232323232,4.333333333,0.563131313,0.7777777779999999,0.116161616,0.8560606059999999,13.72222222,1.767676768,0.111111111,0.055555556,0.055555556,0.055555556,9.366666667,8.722222222000001,3
104602519,2.166666667,297.55555560000005,8.444444444,10.72222222,1.388888889,40.17592593,4.166666667,2.888888889,1.277777778,0.465262515,8.25352812,2.222222222,2.166666667,3.0,2.166666667,0.32487790000000005,10.11111111,2.3245116,5.444444444,1.03258547,0.611111111,0.666666667,0.38888888899999996,10.72222222,2.415995116,6.5,1.176068376,17.22222222,3.592063492,7.055555556,1.489102564,2.166666667,0.32487790000000005,5.298458486,51.66666667,10.70450244,7.0,1.5,1.0555555559999998,1.9444444440000002,9.822222222,9.555555556,3
104602520,2.277777778,440.83333330000005,22.0,27.11111111,1.166666667,27.51851852,5.444444444,3.722222222,1.7222222219999999,0.46038429200000003,6.088316824,1.7777777780000001,3.777777778,3.333333333,3.333333333,0.418652875,8.0,0.9017935770000001,9.333333332999999,0.8743492620000001,0.5,1.5555555559999998,0.8888888890000001,8.5,0.9513759390000001,11.77777778,1.101536195,20.27777778,2.052912134,12.27777778,1.1983326859999999,3.611111111,0.44468563899999997,3.5795049860000003,70.83333333,7.275435444,1.9444444440000002,0.666666667,0.444444444,0.7222222220000001,5.922222222,5.1111111110000005,1
104602521,2.277777778,578.5555555999999,11.83333333,17.16666667,0.8888888890000001,69.48611111,4.055555556,2.777777778,1.277777778,0.261283588,4.808510244,1.0,3.722222222,3.222222222,1.9444444440000002,0.18975127100000003,57.61111111,4.811165577,12.5,1.041675744,0.833333333,2.277777778,0.38888888899999996,58.44444444,4.879974583,15.16666667,1.329375454,73.61111111,6.209350036,14.66666667,1.516884532,2.0,0.19592411,7.725099855,178.38888889999998,15.64725853,2.833333333,1.333333333,1.222222222,1.611111111,9.644444444,8.277777777999999,3
104602522,3.111111111,522.9444444000001,15.11111111,22.61111111,1.333333333,69.26851852,8.611111111,7.5,1.111111111,0.686034757,8.774539046000001,2.777777778,3.5555555560000003,5.3888888889999995,7.1111111110000005,0.5865079360000001,12.61111111,1.454075795,4.277777778,0.529579086,1.5555555559999998,2.111111111,1.7222222219999999,14.16666667,1.633802211,8.111111111,0.8108293540000001,22.27777778,2.444631565,20.66666667,1.9512883380000001,8.222222222000001,0.660904633,4.7365885919999995,97.94444444,9.793413128,7.166666667,1.388888889,1.166666667,1.7777777780000001,8.322222222,6.277777778,1
104602524,1.277777778,184.22222219999998,6.194444444,8.388888889,0.833333333,14.62037037,3.611111111,2.666666667,0.944444444,0.321287101,4.205230136,0.944444444,1.9444444440000002,1.611111111,2.666666667,0.321287101,6.777777778,0.652498373,2.5,0.295680899,0.27777777800000003,0.444444444,0.611111111,7.055555556,0.700039612,3.5555555560000003,0.37157640799999997,10.61111111,1.07161602,5.8888888889999995,0.585476615,2.777777778,0.327823048,1.92756345,37.88888889,3.912479133,2.9444444439999997,1.222222222,0.7222222220000001,1.277777778,9.133333333,5.666666667,2
104602525,0.833333333,129.7222222,6.1388888889999995,9.333333332999999,0.444444444,7.916666667,1.6666666669999999,1.0555555559999998,0.611111111,0.115079365,4.055858197,1.6666666669999999,0.833333333,1.166666667,0.8888888890000001,0.089285714,3.333333333,1.158730159,1.7222222219999999,0.378968254,0.166666667,0.5,0.166666667,3.5,1.178571429,2.388888889,0.46031746,5.8888888889999995,1.638888889,3.888888889,0.53968254,0.8888888890000001,0.089285714,2.2559523809999997,20.77777778,4.523809524,2.111111111,0.7222222220000001,0.833333333,1.0,8.288888888999999,5.444444444,1
104602526,1.6666666669999999,255.7222222,2.685185185,7.944444444,1.0555555559999998,22.75925926,4.3888888889999995,3.833333333,0.5555555560000001,0.37799953299999994,5.180331019,1.388888889,2.222222222,3.166666667,3.166666667,0.314028945,6.722222222,1.315491752,6.1111111110000005,0.940589013,0.444444444,3.611111111,0.8888888890000001,7.166666667,1.356298631,10.61111111,1.492036259,17.77777778,2.84833489,18.16666667,1.996549175,3.333333333,0.32844693399999997,4.625112823,73.88888889,9.798443822000001,2.9444444439999997,1.0,0.666666667,1.0555555559999998,9.811111111,8.222222222000001,2
