evaluation_num,kfold_split_num,username,hw_mean,qz_mean,label_val_predict,label_val_test
2,5,104602001,0.300320943351,0.460436167414,72.3151710931,58.21
2,5,104602007,0.432356529597,1.32224731915,80.3105536208,85.72
2,5,104602014,-2.51203704688,-2.65534261061,29.5932395144,50.89
2,5,104602024,-2.78931177788,-0.401374983725,68.8693669317,72.67
2,5,104602030,0.432356529597,-1.66094512802,54.2539791297,54.11
2,5,104602508,0.194692474117,-0.600254480004,62.1313892012,60.32
2,6,104602018,0.353135177374,0.128970340282,68.3706753464,54.02
2,6,104602023,-1.19168118324,1.05707465685,79.9057341102,95.5
2,6,104602501,0.564392115842,-0.633401063015,61.6663413685,56.93
2,6,104602506,0.234303149635,-0.202495487446,64.2568105291,63.62
2,6,104602525,-1.20488474175,-1.26318613546,59.0236685448,59.69
2,7,104602022,0.36633873588,1.25595415372,76.3071285785,83.56
2,7,104602509,-0.0825822580672,-1.92611779032,50.7923472109,47.45
2,7,104602513,0.762445494616,1.25595415372,76.4394835271,93.69
2,7,104602515,-2.23476231589,-0.533961314577,70.1366834668,60.84
2,7,104602519,0.617206349865,1.1896609883,75.4355502943,94.97
2,8,104602008,0.683224143582,0.89134174358,75.0224827141,72.53
2,8,104602012,0.630409908371,0.791901995142,73.2719357506,88.14
2,8,104602021,0.0230462111667,-0.931720307732,54.021574342,80.61
2,8,104602032,0.48517076362,1.32224731915,82.1535197099,51.06
2,8,104602035,0.683224143582,1.32224731915,82.3644474645,80.48
2,9,104602006,0.604002791359,-0.732840811453,67.7179094925,61.13
2,9,104602016,0.551188557336,-0.931720307732,65.1858087169,25.71
2,9,104602025,-1.15207050772,-1.29633271787,58.4057073267,61.38
2,9,104602502,0.287117383657,-0.335081818298,72.5070229155,67.38
2,9,104602507,-0.0429715813618,-0.666547646026,68.1292523707,39.87
2,10,104602002,0.339931618869,-0.500814732162,63.93716736,69.33
2,10,104602003,0.260710266646,-0.600254480004,62.5215800862,55.3
2,10,104602005,0.551188557336,0.460436167414,71.3055999996,74.12
2,10,104602013,0.683224143582,0.659315664289,71.1798644003,66.43
2,10,104602524,-0.201414285807,-1.13059980401,60.4169488909,68.02
3,1,104602003,0.260710266646,-0.600254480004,59.4657686413,55.3
3,1,104602008,0.683224143582,0.89134174358,74.3803964868,72.53
3,1,104602010,0.802056171321,1.38854048458,82.4302240267,76.68
3,1,104602021,0.0230462111667,-0.931720307732,53.9185206893,80.61
3,1,104602024,-2.78931177788,-0.401374983725,70.8971365247,72.67
3,1,104602504,0.36633873588,-0.533961314577,60.6414735225,71.49
3,2,104602019,0.590799232853,-0.666547646026,59.4214577239,80.67
3,2,104602502,0.287117383657,-0.335081818298,64.0280635373,67.38
3,2,104602513,0.762445494616,1.25595415372,78.0563370307,93.69
3,2,104602516,0.630409908371,0.858195160568,72.5040780426,56.89
3,2,104602519,0.617206349865,1.1896609883,77.1249206725,94.97
3,2,104602521,0.405949411397,0.427289584999,70.2958468529,80.87
3,3,104602020,0.0362497696724,0.990781491421,78.3345943468,77.99
3,3,104602032,0.48517076362,1.32224731915,82.4960423571,51.06
3,3,104602501,0.564392115842,-0.633401063015,62.3387666022,56.93
3,3,104602503,-1.68021285271,-1.52835879716,55.3899462123,48.27
3,3,104602511,0.696427702087,0.394143001988,69.5499760893,78.77
3,3,104602526,0.604002791359,0.394143001988,69.5184392138,76.48
3,4,104602014,-2.51203704688,-2.65534261061,28.5017115439,50.89
3,4,104602027,0.353135177374,1.12336782227,78.6227918697,57.3
3,4,104602035,0.683224143582,1.32224731915,83.2116025714,80.48
3,4,104602506,0.234303149635,-0.202495487446,58.3497168495,63.62
3,4,104602510,0.643613466876,0.460436167414,72.0150001738,70.1
3,4,104602522,-1.16527406623,-0.765987393868,67.8731149354,59.34
3,5,104602002,0.339931618869,-0.500814732162,62.951391768,69.33
3,5,104602006,0.604002791359,-0.732840811453,59.5357976887,61.13
3,5,104602029,0.537984998831,-0.401374983725,59.1770102668,67.13
3,5,104602033,-0.954017127762,-0.567107897589,67.3690302449,82.94
3,5,104602520,-4.01724273198,-1.46206563174,58.8334099517,48.24
3,5,104602525,-1.20488474175,-1.26318613546,58.307675061,59.69
3,6,104602016,0.551188557336,-0.931720307732,61.1488284317,25.71
3,6,104602017,0.326728060363,0.858195160568,78.0611957741,52.83
3,6,104602030,0.432356529597,-1.66094512802,55.5776560236,54.11
3,6,104602037,0.604002791359,0.725608829716,72.6374260226,61.61
3,6,104602517,0.0758604463779,0.692462246704,75.485683523,82.97
3,7,104602009,0.564392115842,1.12336782227,77.2609051347,79.78
3,7,104602025,-1.15207050772,-1.29633271787,58.3614104953,61.38
3,7,104602508,0.194692474117,-0.600254480004,62.4633409629,60.32
3,7,104602515,-2.23476231589,-0.533961314577,69.7894946459,60.84
3,7,104602524,-0.201414285807,-1.13059980401,60.7996646548,68.02
3,8,104602005,0.551188557336,0.460436167414,71.2861989947,74.12
3,8,104602012,0.630409908371,0.791901995142,69.0441512348,88.14
3,8,104602028,0.604002791359,1.05707465685,73.0938260824,104.16
3,8,104602031,0.221099591129,-1.39577246631,59.6763327284,50.2
3,8,104602514,0.392745852891,0.460436167414,71.0802987204,74.75
3,9,104602007,0.432356529597,1.32224731915,79.5424680915,85.72
3,9,104602013,0.683224143582,0.659315664289,70.6208852318,66.43
3,9,104602018,0.353135177374,0.128970340282,67.4341023138,54.02
3,9,104602022,0.36633873588,1.25595415372,78.5958048822,83.56
3,9,104602505,0.181488915612,0.791901995142,76.4030807598,81.71
3,10,104602001,0.300320943351,0.460436167414,72.3588484674,58.21
3,10,104602011,0.551188557336,0.460436167414,72.6110091401,70.97
3,10,104602023,-1.19168118324,1.05707465685,82.0180294728,95.5
3,10,104602507,-0.0429715813618,-0.666547646026,62.2218959142,39.87
3,10,104602509,-0.0825822580672,-1.92611779032,52.5167754465,47.45
4,1,104602029,0.537984998831,-0.401374983725,56.7603587418,67.13
4,1,104602032,0.48517076362,1.32224731915,82.5910346054,51.06
4,1,104602035,0.683224143582,1.32224731915,82.6811187732,80.48
4,1,104602037,0.604002791359,0.725608829716,73.2944281567,61.61
4,1,104602511,0.696427702087,0.394143001988,69.2999686717,78.77
4,1,104602519,0.617206349865,1.1896609883,80.5731669527,94.97
4,2,104602001,0.300320943351,0.460436167414,72.1409876954,58.21
4,2,104602003,0.260710266646,-0.600254480004,61.9353725069,55.3
4,2,104602005,0.551188557336,0.460436167414,72.4173284246,74.12
4,2,104602023,-1.19168118324,1.05707465685,81.8156471884,95.5
4,2,104602509,-0.0825822580672,-1.92611779032,52.7083997132,47.45
4,2,104602515,-2.23476231589,-0.533961314577,68.3810064827,60.84
4,3,104602010,0.802056171321,1.38854048458,80.592386254,76.68
4,3,104602016,0.551188557336,-0.931720307732,60.397937107,25.71
4,3,104602017,0.326728060363,0.858195160568,78.452000176,52.83
4,3,104602504,0.36633873588,-0.533961314577,65.85490531,71.49
4,3,104602505,0.181488915612,0.791901995142,77.3852592675,81.71
4,3,104602513,0.762445494616,1.25595415372,78.6829802845,93.69
4,4,104602007,0.432356529597,1.32224731915,78.5450437867,85.72
4,4,104602009,0.564392115842,1.12336782227,75.4797918765,79.78
4,4,104602012,0.630409908371,0.791901995142,70.1968411785,88.14
4,4,104602021,0.0230462111667,-0.931720307732,54.4023365266,80.61
4,4,104602501,0.564392115842,-0.633401063015,59.8363625258,56.93
4,4,104602502,0.287117383657,-0.335081818298,64.3446530794,67.38
4,5,104602002,0.339931618869,-0.500814732162,63.2193738781,69.33
4,5,104602020,0.0362497696724,0.990781491421,78.8729274642,77.99
4,5,104602027,0.353135177374,1.12336782227,78.9214856948,57.3
4,5,104602030,0.432356529597,-1.66094512802,51.8827537249,54.11
4,5,104602524,-0.201414285807,-1.13059980401,59.7250958392,68.02
4,5,104602526,0.604002791359,0.394143001988,70.0933170209,76.48
4,6,104602018,0.353135177374,0.128970340282,68.0636312139,54.02
4,6,104602025,-1.15207050772,-1.29633271787,56.8893416249,61.38
4,6,104602028,0.604002791359,1.05707465685,74.5180517737,104.16
4,6,104602033,-0.954017127762,-0.567107897589,66.3525268581,82.94
4,6,104602508,0.194692474117,-0.600254480004,62.6633330259,60.32
4,7,104602006,0.604002791359,-0.732840811453,60.7343070033,61.13
4,7,104602503,-1.68021285271,-1.52835879716,55.6772283532,48.27
4,7,104602516,0.630409908371,0.858195160568,74.9496120792,56.89
4,7,104602517,0.0758604463779,0.692462246704,73.0812385228,82.97
4,7,104602521,0.405949411397,0.427289584999,69.5959039309,80.87
4,8,104602013,0.683224143582,0.659315664289,70.7999796391,66.43
4,8,104602506,0.234303149635,-0.202495487446,61.0597123632,63.62
4,8,104602510,0.643613466876,0.460436167414,71.3774369843,70.1
4,8,104602514,0.392745852891,0.460436167414,71.1787098427,74.75
4,8,104602522,-1.16527406623,-0.765987393868,67.1975919751,59.34
4,9,104602014,-2.51203704688,-2.65534261061,30.5028701994,50.89
4,9,104602024,-2.78931177788,-0.401374983725,68.7467884568,72.67
4,9,104602507,-0.0429715813618,-0.666547646026,62.2680240761,39.87
4,9,104602520,-4.01724273198,-1.46206563174,47.9494709893,48.24
4,9,104602525,-1.20488474175,-1.26318613546,57.1716504761,59.69
4,10,104602008,0.683224143582,0.89134174358,73.8360925371,72.53
4,10,104602011,0.551188557336,0.460436167414,71.6994541362,70.97
4,10,104602019,0.590799232853,-0.666547646026,59.9400736544,80.67
4,10,104602022,0.36633873588,1.25595415372,78.9621389953,83.56
4,10,104602031,0.221099591129,-1.39577246631,59.1937282479,50.2
5,1,104602005,0.551188557336,0.460436167414,71.1959923905,74.12
5,1,104602008,0.683224143582,0.89134174358,74.1786174466,72.53
5,1,104602011,0.551188557336,0.460436167414,71.1959923905,70.97
5,1,104602020,0.0362497696724,0.990781491421,78.6809306104,77.99
5,1,104602504,0.36633873588,-0.533961314577,62.6269447681,71.49
5,1,104602514,0.392745852891,0.460436167414,71.1104248608,74.75
5,2,104602003,0.260710266646,-0.600254480004,66.6500190221,55.3
5,2,104602016,0.551188557336,-0.931720307732,62.9559806003,25.71
5,2,104602030,0.432356529597,-1.66094512802,56.7830276105,54.11
5,2,104602037,0.604002791359,0.725608829716,72.2130883089,61.61
5,2,104602509,-0.0825822580672,-1.92611779032,52.9529946748,47.45
5,2,104602513,0.762445494616,1.25595415372,78.8530668051,93.69
5,3,104602027,0.353135177374,1.12336782227,78.6068276777,57.3
5,3,104602031,0.221099591129,-1.39577246631,59.2119124576,50.2
5,3,104602505,0.181488915612,0.791901995142,74.8704625718,81.71
5,3,104602506,0.234303149635,-0.202495487446,60.2765612217,63.62
5,3,104602508,0.194692474117,-0.600254480004,62.4651584801,60.32
5,3,104602511,0.696427702087,0.394143001988,69.5128519477,78.77
5,4,104602018,0.353135177374,0.128970340282,67.9898337334,54.02
5,4,104602024,-2.78931177788,-0.401374983725,69.3815766271,72.67
5,4,104602501,0.564392115842,-0.633401063015,64.8398570572,56.93
5,4,104602502,0.287117383657,-0.335081818298,68.7677247417,67.38
5,4,104602507,-0.0429715813618,-0.666547646026,64.3790026824,39.87
5,4,104602524,-0.201414285807,-1.13059980401,59.8532277294,68.02
5,5,104602013,0.683224143582,0.659315664289,70.4407507179,66.43
5,5,104602014,-2.51203704688,-2.65534261061,22.7058724602,50.89
5,5,104602017,0.326728060363,0.858195160568,82.0359037424,52.83
5,5,104602021,0.0230462111667,-0.931720307732,50.867823241,80.61
5,5,104602023,-1.19168118324,1.05707465685,89.5560763244,95.5
5,5,104602032,0.48517076362,1.32224731915,84.0600366787,51.06
5,6,104602019,0.590799232853,-0.666547646026,59.2068208941,80.67
5,6,104602035,0.683224143582,1.32224731915,78.719071679,80.48
5,6,104602510,0.643613466876,0.460436167414,71.2249084826,70.1
5,6,104602519,0.617206349865,1.1896609883,76.9606350016,94.97
5,6,104602520,-4.01724273198,-1.46206563174,60.4449137258,48.24
5,7,104602002,0.339931618869,-0.500814732162,63.2580692745,69.33
5,7,104602006,0.604002791359,-0.732840811453,60.0851943546,61.13
5,7,104602009,0.564392115842,1.12336782227,77.2187188047,79.78
5,7,104602517,0.0758604463779,0.692462246704,73.2163702938,82.97
5,7,104602521,0.405949411397,0.427289584999,69.6090133072,80.87
5,8,104602025,-1.15207050772,-1.29633271787,59.8622795218,61.38
5,8,104602029,0.537984998831,-0.401374983725,57.1987331727,67.13
5,8,104602503,-1.68021285271,-1.52835879716,56.0543893721,48.27
5,8,104602515,-2.23476231589,-0.533961314577,71.7414234922,60.84
5,8,104602525,-1.20488474175,-1.26318613546,60.3774755597,59.69
5,9,104602007,0.432356529597,1.32224731915,77.3432434161,85.72
5,9,104602012,0.630409908371,0.791901995142,69.6198332382,88.14
5,9,104602028,0.604002791359,1.05707465685,73.526927979,104.16
5,9,104602516,0.630409908371,0.858195160568,70.6007332557,56.89
5,9,104602526,0.604002791359,0.394143001988,70.2267385292,76.48
5,10,104602001,0.300320943351,0.460436167414,72.3751365118,58.21
5,10,104602010,0.802056171321,1.38854048458,81.16314243,76.68
5,10,104602022,0.36633873588,1.25595415372,79.1673157072,83.56
5,10,104602033,-0.954017127762,-0.567107897589,68.0936214722,82.94
5,10,104602522,-1.16527406623,-0.765987393868,65.2499098958,59.34
6,1,104602010,0.802056171321,1.38854048458,84.2905275288,76.68
6,1,104602011,0.551188557336,0.460436167414,72.2880098432,70.97
6,1,104602018,0.353135177374,0.128970340282,67.0712360364,54.02
6,1,104602032,0.48517076362,1.32224731915,83.0663499391,51.06
6,1,104602506,0.234303149635,-0.202495487446,61.9061258858,63.62
6,1,104602514,0.392745852891,0.460436167414,72.1846825123,74.75
6,2,104602001,0.300320943351,0.460436167414,71.8755494771,58.21
6,2,104602003,0.260710266646,-0.600254480004,63.0339949797,55.3
6,2,104602020,0.0362497696724,0.990781491421,79.2062937622,77.99
6,2,104602035,0.683224143582,1.32224731915,81.024181689,80.48
6,2,104602037,0.604002791359,0.725608829716,72.5533440165,61.61
6,2,104602517,0.0758604463779,0.692462246704,75.0179802638,82.97
6,3,104602005,0.551188557336,0.460436167414,70.9435756292,74.12
6,3,104602012,0.630409908371,0.791901995142,71.6000687687,88.14
6,3,104602013,0.683224143582,0.659315664289,69.6454264969,66.43
6,3,104602030,0.432356529597,-1.66094512802,54.0045117395,54.11
6,3,104602502,0.287117383657,-0.335081818298,66.1938281548,67.38
6,3,104602526,0.604002791359,0.394143001988,69.981256869,76.48
6,4,104602002,0.339931618869,-0.500814732162,63.8416560627,69.33
6,4,104602008,0.683224143582,0.89134174358,73.815676477,72.53
6,4,104602022,0.36633873588,1.25595415372,79.0071575104,83.56
6,4,104602501,0.564392115842,-0.633401063015,62.0426238833,56.93
6,4,104602521,0.405949411397,0.427289584999,70.3090243023,80.87
6,4,104602522,-1.16527406623,-0.765987393868,67.1295711471,59.34
6,5,104602009,0.564392115842,1.12336782227,75.875331129,79.78
6,5,104602033,-0.954017127762,-0.567107897589,66.7496910935,82.94
6,5,104602504,0.36633873588,-0.533961314577,62.601829661,71.49
6,5,104602505,0.181488915612,0.791901995142,75.3473336632,81.71
6,5,104602510,0.643613466876,0.460436167414,71.0922819158,70.1
6,5,104602519,0.617206349865,1.1896609883,76.7394553682,94.97
6,6,104602021,0.0230462111667,-0.931720307732,54.1439914099,80.61
6,6,104602023,-1.19168118324,1.05707465685,78.9066207786,95.5
6,6,104602028,0.604002791359,1.05707465685,73.2705899159,104.16
6,6,104602513,0.762445494616,1.25595415372,76.1569648085,93.69
6,6,104602525,-1.20488474175,-1.26318613546,59.0848888379,59.69
6,7,104602014,-2.51203704688,-2.65534261061,28.2576503852,50.89
6,7,104602024,-2.78931177788,-0.401374983725,71.5032561221,72.67
6,7,104602029,0.537984998831,-0.401374983725,54.3558025691,67.13
6,7,104602515,-2.23476231589,-0.533961314577,70.1305113267,60.84
6,7,104602516,0.630409908371,0.858195160568,73.6356003691,56.89
6,8,104602007,0.432356529597,1.32224731915,79.1757522061,85.72
6,8,104602016,0.551188557336,-0.931720307732,61.8586897304,25.71
6,8,104602025,-1.15207050772,-1.29633271787,60.1767319505,61.38
6,8,104602031,0.221099591129,-1.39577246631,61.6475251723,50.2
6,8,104602509,-0.0825822580672,-1.92611779032,54.1523021189,47.45
6,9,104602019,0.590799232853,-0.666547646026,58.8972221874,80.67
6,9,104602027,0.353135177374,1.12336782227,79.3665100235,57.3
6,9,104602508,0.194692474117,-0.600254480004,60.6527558331,60.32
6,9,104602520,-4.01724273198,-1.46206563174,62.3418128867,48.24
6,9,104602524,-0.201414285807,-1.13059980401,58.702988861,68.02
6,10,104602006,0.604002791359,-0.732840811453,62.4119654169,61.13
6,10,104602017,0.326728060363,0.858195160568,78.7342524367,52.83
6,10,104602503,-1.68021285271,-1.52835879716,55.4650593584,48.27
6,10,104602507,-0.0429715813618,-0.666547646026,63.2880614778,39.87
6,10,104602511,0.696427702087,0.394143001988,71.8247508744,78.77
7,1,104602011,0.551188557336,0.460436167414,70.8185795121,70.97
7,1,104602020,0.0362497696724,0.990781491421,78.0435835674,77.99
7,1,104602037,0.604002791359,0.725608829716,72.5497287539,61.61
7,1,104602503,-1.68021285271,-1.52835879716,55.6483220854,48.27
7,1,104602521,0.405949411397,0.427289584999,70.2941619763,80.87
7,1,104602525,-1.20488474175,-1.26318613546,59.5617313209,59.69
7,2,104602010,0.802056171321,1.38854048458,84.3871277831,76.68
7,2,104602016,0.551188557336,-0.931720307732,58.2552595284,25.71
7,2,104602021,0.0230462111667,-0.931720307732,58.0003073572,80.61
7,2,104602032,0.48517076362,1.32224731915,83.2331748675,51.06
7,2,104602035,0.683224143582,1.32224731915,83.3287819318,80.48
7,2,104602520,-4.01724273198,-1.46206563174,55.2020483492,48.24
7,3,104602017,0.326728060363,0.858195160568,79.367412848,52.83
7,3,104602019,0.590799232853,-0.666547646026,59.4432137068,80.67
7,3,104602027,0.353135177374,1.12336782227,78.8238342733,57.3
7,3,104602030,0.432356529597,-1.66094512802,53.7785544261,54.11
7,3,104602517,0.0758604463779,0.692462246704,76.5616925262,82.97
7,3,104602522,-1.16527406623,-0.765987393868,67.7996752293,59.34
7,4,104602009,0.564392115842,1.12336782227,76.8548003765,79.78
7,4,104602012,0.630409908371,0.791901995142,72.103273735,88.14
7,4,104602022,0.36633873588,1.25595415372,78.5229590034,83.56
7,4,104602031,0.221099591129,-1.39577246631,59.8719433861,50.2
7,4,104602505,0.181488915612,0.791901995142,75.63557407,81.71
7,4,104602516,0.630409908371,0.858195160568,73.0714599891,56.89
7,5,104602005,0.551188557336,0.460436167414,71.4224539356,74.12
7,5,104602028,0.604002791359,1.05707465685,74.4659598066,104.16
7,5,104602507,-0.0429715813618,-0.666547646026,63.2386945813,39.87
7,5,104602509,-0.0825822580672,-1.92611779032,50.3613588507,47.45
7,5,104602510,0.643613466876,0.460436167414,71.4362503485,70.1
7,5,104602515,-2.23476231589,-0.533961314577,70.523866674,60.84
7,6,104602008,0.683224143582,0.89134174358,74.6298506265,72.53
7,6,104602013,0.683224143582,0.659315664289,71.3313290041,66.43
7,6,104602024,-2.78931177788,-0.401374983725,69.7426147559,72.67
7,6,104602025,-1.15207050772,-1.29633271787,58.1305287434,61.38
7,6,104602526,0.604002791359,0.394143001988,70.2580613941,76.48
7,7,104602001,0.300320943351,0.460436167414,71.1756466084,58.21
7,7,104602029,0.537984998831,-0.401374983725,58.3106669834,67.13
7,7,104602501,0.564392115842,-0.633401063015,62.3859679209,56.93
7,7,104602511,0.696427702087,0.394143001988,70.3545316046,78.77
7,7,104602513,0.762445494616,1.25595415372,78.4896144048,93.69
7,8,104602003,0.260710266646,-0.600254480004,62.1241127898,55.3
7,8,104602018,0.353135177374,0.128970340282,67.59561296,54.02
7,8,104602502,0.287117383657,-0.335081818298,65.9041618358,67.38
7,8,104602504,0.36633873588,-0.533961314577,63.1175203282,71.49
7,8,104602506,0.234303149635,-0.202495487446,62.8286090707,63.62
7,9,104602002,0.339931618869,-0.500814732162,62.2392426329,69.33
7,9,104602014,-2.51203704688,-2.65534261061,34.8005803434,50.89
7,9,104602023,-1.19168118324,1.05707465685,81.1755416065,95.5
7,9,104602033,-0.954017127762,-0.567107897589,66.9311213972,82.94
7,9,104602508,0.194692474117,-0.600254480004,60.5764518611,60.32
7,10,104602006,0.604002791359,-0.732840811453,60.5277020196,61.13
7,10,104602007,0.432356529597,1.32224731915,78.4498249167,85.72
7,10,104602514,0.392745852891,0.460436167414,71.2313249318,74.75
7,10,104602519,0.617206349865,1.1896609883,76.62184357,94.97
7,10,104602524,-0.201414285807,-1.13059980401,60.4396442571,68.02
8,1,104602012,0.630409908371,0.791901995142,71.5905439128,88.14
8,1,104602013,0.683224143582,0.659315664289,69.6405804551,66.43
8,1,104602501,0.564392115842,-0.633401063015,62.5269168119,56.93
8,1,104602506,0.234303149635,-0.202495487446,60.6239563699,63.62
8,1,104602509,-0.0825822580672,-1.92611779032,50.2215306186,47.45
8,1,104602511,0.696427702087,0.394143001988,69.9618037292,78.77
8,2,104602011,0.551188557336,0.460436167414,73.010636417,70.97
8,2,104602017,0.326728060363,0.858195160568,79.0426874902,52.83
8,2,104602510,0.643613466876,0.460436167414,73.0678550127,70.1
8,2,104602513,0.762445494616,1.25595415372,78.6054815623,93.69
8,2,104602514,0.392745852891,0.460436167414,72.9125473944,74.75
8,2,104602521,0.405949411397,0.427289584999,72.4064706081,80.87
8,3,104602006,0.604002791359,-0.732840811453,57.6483007142,61.13
8,3,104602019,0.590799232853,-0.666547646026,58.4602687912,80.67
8,3,104602023,-1.19168118324,1.05707465685,78.2749253653,95.5
8,3,104602025,-1.15207050772,-1.29633271787,58.457807165,61.38
8,3,104602028,0.604002791359,1.05707465685,74.5448305605,104.16
8,3,104602505,0.181488915612,0.791901995142,74.8825639523,81.71
8,4,104602010,0.802056171321,1.38854048458,80.9797598351,76.68
8,4,104602024,-2.78931177788,-0.401374983725,74.607272036,72.67
8,4,104602031,0.221099591129,-1.39577246631,58.061119511,50.2
8,4,104602503,-1.68021285271,-1.52835879716,58.333313117,48.27
8,4,104602507,-0.0429715813618,-0.666547646026,63.8128850284,39.87
8,4,104602520,-4.01724273198,-1.46206563174,61.735682319,48.24
8,5,104602001,0.300320943351,0.460436167414,72.5961820045,58.21
8,5,104602020,0.0362497696724,0.990781491421,80.6082781848,77.99
8,5,104602032,0.48517076362,1.32224731915,82.3283757761,51.06
