username,num_days,active_num_days,active_avg_count,active_sum_count,problem_num_days,problem_avg_count,problem_sum_count,video_num_days,video_avg_count,video_sum_count,forum_num_days,forum_avg_count,forum_sum_count,num_watched,num_complete,num_incomplete,complete_rate,incomplete_rate,watched_time_hour,watched_time_weekday,seek_video_sum,seek_video_avg,pause_video_sum,pause_video_avg,stop_video_sum,stop_video_avg,video_forward_seek_sum,video_forward_seek_avg,video_backward_seek_sum,video_backward_seek_avg,video_pause_forward_seek_sum,video_pause_forward_seek_avg,video_pause_backward_seek_sum,video_pause_backward_seek_avg,video_stop_backward_seek_sum,video_stop_backward_seek_avg,all_type_video_forward_seek_sum,all_type_video_forward_seek_avg,all_type_video_backward_seek_sum,all_type_video_backward_seek_avg,all_type_video_seek_sum,all_type_video_seek_avg,video_pause_sum,video_pause_avg,video_stop_sum,video_stop_avg,video_play_sum,video_play_avg,video_events_sum,video_events_avg,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,hw_mean,qz_mean,final_score
Y1050284,3.0,3.0,104.999999985,315.0,0.5,10.5,10.5,3.0,7.8333333315,23.5,0.0,0.0,0.0,5.5,1.0,4.5,0.142857143,0.857142857,7.472271495,2.0,1.0,0.142857143,5.5,1.0,0.5,0.0714285715,2.0,0.2857142855,3.0,0.4285714285,8.0,1.1964285715,1.5,0.2142857145,0.0,0.0,10.0,1.482142857,4.5,0.642857143,14.5,2.125,14.5,2.3392857145,0.5,0.0714285715,20.0,3.125,49.5,7.660714285,0.0,0.0,0.0,0.0,0.0,7.0,30.0
Y1050285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050286,4.0,4.0,247.93333335,1066.0,2.0,32.5,65.0,3.5,47.208333335,180.0,0.0,0.0,0.0,11.5,10.5,1.0,0.9333333335,0.0666666665,6.2343161155,2.0,8.0,0.6208333335,11.5,1.0,1.5,0.1583333335,20.0,1.4791666665,17.5,1.2541666665,72.0,5.4416666665,13.5,1.075,1.0,0.0958333335,92.0,6.920833335,32.0,2.425,124.0,9.345833335,96.0,7.420833335,1.5,0.1583333335,136.0,10.379166665,357.5,27.304166665,2.0,2.0,1.5,2.0,4.58375,9.0,72.0
Y1050287,3.5,3.5,186.79166665,651.5,1.5,21.5,35.5,3.0,26.75,86.5,0.0,0.0,0.0,10.0,8.0,2.0,0.846153846,0.153846154,6.9437727395,2.0,6.0,0.5604395605,9.0,0.89010989,3.5,0.3351648355,10.0,0.8351648355,11.5,1.0164835165,29.0,2.923076923,4.0,0.3406593405,2.0,0.153846154,39.0,3.7582417585,17.5,1.510989011,56.5,5.269230769,40.0,4.0,4.0,0.373626374,67.0,6.3406593405,167.5,15.983516485,0.0,0.0,0.0,0.0,0.0,9.0,50.0
Y1050288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050289,4.5,4.5,620.9,2737.0,2.5,35.166666665,83.5,4.0,163.9,603.5,0.5,0.5,0.5,24.5,20.0,4.5,0.8191666665,0.1808333335,6.5625166035,1.0,24.0,0.9791666665,24.0,0.98,7.5,0.3091666665,86.5,3.5258333335,214.5,8.745,176.0,7.1733333335,70.5,2.8766666665,2.0,0.0833333335,262.5,10.6991666665,287.0,11.705,549.5,22.404166665,263.0,10.723333335,7.5,0.3091666665,574.0,23.404166665,1394.0,56.840833335,0.0,0.0,0.0,0.0,2.25,6.0,60.0
Y1050290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050291,1.0,1.0,245.5,491.0,0.5,56.5,56.5,0.5,16.5,16.5,0.0,0.0,0.0,5.0,4.0,1.0,0.4,0.1,3.0334382545,2.0,1.5,0.15,4.0,0.4,1.0,0.1,4.5,0.45,1.5,0.15,1.5,0.15,1.5,0.15,0.0,0.0,6.0,0.6,3.0,0.3,9.0,0.9,6.0,0.6,1.0,0.1,14.0,1.4,30.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,40.0
Y1050292,5.0,5.0,221.625,1209.0,3.5,35.5,146.0,4.0,19.8666666665,92.0,0.0,0.0,0.0,9.0,3.5,5.5,0.4125,0.5875,11.22911316,1.0,5.0,0.525,8.0,0.8875,0.5,0.0625,49.5,4.95,10.5,1.075,12.0,1.3,3.0,0.3375,0.0,0.0,61.5,6.25,13.5,1.4125,75.0,7.6625,22.5,2.475,0.5,0.0625,84.0,8.6625,182.0,18.8625,3.0,3.0,2.5,3.0,7.83375,6.0,50.0
Y1050293,3.5,3.5,285.125,955.0,3.0,29.75,78.0,3.0,42.0,101.5,0.0,0.0,0.0,13.5,13.0,0.5,0.9642857145,0.0357142855,12.82498378,1.5,3.0,0.2252747255,13.5,1.0,4.5,0.3324175825,2.0,0.1456043955,4.0,0.293956044,69.0,5.217032967,4.0,0.3021978025,0.5,0.0384615385,71.0,5.3626373625,8.5,0.6346153845,79.5,5.997252747,82.0,6.186813187,5.0,0.370879121,93.0,6.997252747,259.5,19.5521978,3.0,3.0,1.0,3.0,7.8225,10.0,80.0
Y1050294,3.0,3.0,212.125,625.0,2.5,22.25,57.0,2.5,16.916666665,40.5,0.0,0.0,0.0,10.0,9.5,0.5,0.9615384615,0.0384615385,10.3741436465,4.5,3.0,0.3626373625,8.5,0.8516483515,3.0,0.296703297,3.0,0.3956043955,6.0,0.7252747255,9.5,1.093406593,7.0,0.703296703,1.5,0.1813186815,12.5,1.489010989,14.5,1.60989011,27.0,3.098901099,23.5,2.5,3.5,0.3681318685,37.0,4.098901099,91.0,10.065934068,0.0,0.0,0.0,0.0,0.0,7.0,40.0
Y1050295,2.0,2.0,286.625,1146.5,2.0,33.25,133.0,1.5,15.0,45.0,0.0,0.0,0.0,11.0,4.5,6.5,0.2045454545,0.2954545455,5.83484871,2.0,9.0,0.409090909,6.5,0.2954545455,2.0,0.090909091,9.5,0.431818182,4.0,0.181818182,6.0,0.2727272725,7.5,0.340909091,0.0,0.0,15.5,0.7045454545,11.5,0.5227272725,27.0,1.2272727275,16.5,0.75,2.0,0.090909091,38.0,1.7272727275,83.5,3.7954545455,0.5,0.5,0.5,0.5,1.0,5.0,30.0
Y1050296,1.5,1.5,31.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,1.5,3.75,4.0,20.0
Y1050297,1.5,1.5,11.0,16.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,6.971277085,1.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
Y1050298,1.0,1.0,293.5,293.5,1.0,28.5,28.5,1.0,21.5,21.5,0.0,0.0,0.0,4.0,2.5,1.5,0.625,0.375,7.5874348585,6.0,2.0,0.5,4.0,1.0,0.5,0.125,6.5,1.625,2.0,0.5,6.0,1.5,1.5,0.375,0.0,0.0,12.5,3.125,3.5,0.875,16.0,4.0,11.0,2.75,0.5,0.125,20.0,5.0,47.5,11.875,0.0,0.0,0.0,0.0,0.0,6.0,10.0
Y1050299,1.0,1.0,187.75,375.5,0.5,34.0,34.0,0.5,43.0,43.0,0.0,0.0,0.0,3.0,2.0,1.0,0.3333333335,0.1666666665,5.66056063,2.0,2.5,0.4166666665,2.5,0.4166666665,0.0,0.0,15.0,2.5,8.5,1.4166666665,6.0,1.0,1.5,0.25,0.0,0.0,21.0,3.5,10.0,1.6666666665,31.0,5.166666665,9.5,1.5833333335,0.0,0.0,34.0,5.666666665,74.5,12.416666665,0.0,0.0,0.0,0.0,0.0,2.0,10.0
Y1050300,2.5,2.5,171.5,411.0,1.0,51.5,51.5,1.0,16.5,16.5,0.0,0.0,0.0,1.5,1.0,0.5,0.5,0.5,6.943978477,4.0,1.5,1.0,1.5,1.0,0.5,0.25,9.5,5.0,2.0,1.25,1.0,0.5,1.0,0.5,0.0,0.0,10.5,5.5,3.0,1.75,13.5,7.25,3.0,1.75,0.5,0.25,15.0,8.25,32.0,17.5,0.0,0.0,0.0,0.0,0.0,6.0,10.0
Y1050301,2.0,2.0,351.66666665,800.0,2.0,29.166666665,71.5,2.0,39.0,91.0,0.0,0.0,0.0,8.5,8.0,0.5,0.9615384615,0.0384615385,13.204631465,3.5,5.0,0.644230769,6.5,0.846153846,1.0,0.076923077,53.5,4.894230769,8.0,0.7884615385,8.0,1.048076923,3.5,0.528846154,0.0,0.0,61.5,5.9423076925,11.5,1.3173076925,73.0,7.2596153845,17.0,2.346153846,1.0,0.076923077,81.5,8.259615385,172.5,17.94230769,1.5,1.5,0.5,1.5,3.75,0.0,10.0
Y1050302,4.0,4.0,251.03333335,842.5,3.5,24.0,78.0,3.0,23.4999999985,70.5,0.0,0.0,0.0,14.0,9.0,5.0,0.611111111,0.388888889,11.1854058155,2.0,5.0,0.322222222,12.0,0.8444444445,1.0,0.1,10.5,0.672222222,14.5,0.827777778,19.0,1.1444444445,5.0,0.3,0.5,0.05,29.5,1.8166666665,20.0,1.177777778,49.5,2.9944444445,36.0,2.288888889,1.0,0.1,63.5,3.9944444445,150.0,9.37777778,1.5,1.5,1.0,1.5,6.125,0.0,10.0
Y1050303,3.0,3.0,301.33333335,904.0,1.5,44.75,57.5,2.5,58.16666665,168.0,0.0,0.0,0.0,7.5,5.5,2.0,0.7,0.3,5.0103041645,3.0,7.0,0.9,6.5,0.9,1.0,0.1,92.0,9.55,23.5,2.6,25.0,2.85,3.5,0.4,1.0,0.1,117.0,12.4,28.0,3.1,145.0,15.5,33.5,4.0,1.0,0.1,152.5,16.5,332.0,36.1,1.5,1.5,0.5,1.5,4.70875,7.0,20.0
Y1050304,2.0,2.0,275.66666665,693.0,1.5,37.5,68.5,2.0,26.0,65.0,0.0,0.0,0.0,9.5,5.5,4.0,0.4791666665,0.5208333335,11.441241195,1.5,2.5,0.15625,9.5,1.0,2.0,0.125,19.0,1.1875,6.0,0.375,19.5,2.4375,5.5,0.4791666665,0.0,0.0,38.5,3.625,11.5,0.8541666665,50.0,4.4791666665,32.5,3.7916666665,2.0,0.125,59.5,5.4791666665,144.0,13.875,0.0,0.0,0.0,0.0,0.0,3.0,10.0
Y1050305,5.0,5.0,223.6,1118.0,3.5,31.5,102.0,4.0,18.375,73.5,0.0,0.0,0.0,15.0,9.0,6.0,0.5238095235,0.4761904765,13.781612805,1.5,6.5,0.4047619045,14.5,0.976190476,3.5,0.1984126985,8.5,0.626984127,8.5,0.5,29.5,1.753968254,6.0,0.4444444445,0.5,0.023809524,38.0,2.380952381,15.0,0.9682539685,53.0,3.3492063495,47.0,3.0,3.5,0.1984126985,68.0,4.3492063495,171.5,10.896825398,1.5,1.5,0.5,1.5,5.375,7.0,20.0
Y1050306,3.5,3.5,172.33333335,711.5,2.5,22.0,74.5,1.5,11.5,17.5,0.0,0.0,0.0,3.0,0.5,2.5,0.1,0.9,6.544039821,3.0,2.0,0.8,2.0,0.4,0.0,0.0,5.0,2.6,0.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,8.0,3.2,0.0,0.0,8.0,3.2,4.5,0.9,0.0,0.0,11.0,4.2,23.5,8.3,3.0,3.0,2.5,3.0,6.21875,0.0,10.0
Y1050307,1.5,1.5,189.0,353.5,1.0,18.5,37.0,1.5,13.25,23.5,0.0,0.0,0.0,5.0,3.0,2.0,0.5238095235,0.4761904765,7.281839248,2.0,2.0,0.380952381,4.0,0.761904762,0.5,0.0714285715,8.5,1.404761905,1.0,0.142857143,6.0,0.857142857,0.0,0.0,0.0,0.0,14.5,2.261904762,1.0,0.142857143,15.5,2.404761905,10.0,1.619047619,0.5,0.0714285715,20.5,3.404761905,46.5,7.5,1.5,1.5,0.5,1.5,3.54125,0.0,10.0
Y1050308,4.5,4.5,275.575,1332.0,3.5,20.7916666665,78.5,3.5,72.291666665,281.5,0.0,0.0,0.0,12.0,8.0,4.0,0.5684210525,0.4315789475,8.1514344465,2.0,7.5,0.6157894735,12.0,1.0,0.5,0.0263157895,89.5,5.2263157895,54.0,3.1368421055,83.0,5.105263158,18.0,1.610526316,0.0,0.0,172.5,10.331578945,72.0,4.747368421,244.5,15.07894737,112.0,7.663157895,0.5,0.0263157895,256.5,16.07894737,613.5,38.84736842,1.5,1.5,0.5,1.5,4.21875,0.0,10.0
Y1050309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y1050310,2.0,2.0,162.83333335,306.5,2.0,15.5,29.5,1.5,10.5,15.5,0.0,0.0,0.0,5.5,3.5,2.0,0.6607142855,0.3392857145,6.772849938,1.0,2.0,0.3392857145,4.5,0.8035714285,1.0,0.1964285715,0.0,0.0,3.5,0.6607142855,3.0,0.482142857,1.5,0.3214285715,0.0,0.0,3.0,0.482142857,5.0,0.982142857,8.0,1.4642857145,8.5,1.5357142855,1.0,0.1964285715,13.5,2.4642857145,31.0,5.6607142855,0.0,0.0,0.0,0.0,0.0,5.0,10.0
Y1050311,5.0,5.0,502.83333335,2438.0,4.5,35.825,158.0,4.5,60.25,273.5,0.0,0.0,0.0,24.5,12.0,12.5,0.486531987,0.513468013,1.245835377,1.0,22.0,0.9074074075,20.5,0.835016835,2.0,0.078282828,90.0,3.7794612795,37.5,1.531986532,79.0,3.388888889,19.5,0.8274410775,0.5,0.0227272725,169.0,7.1683501685,57.5,2.382154882,226.5,9.550505053,109.0,4.634680135,2.0,0.078282828,251.0,10.550505053,588.5,24.813973065,0.5,0.5,0.5,0.5,0.6875,4.0,20.0
Y1050312,1.0,1.0,104.75,209.5,0.5,13.0,13.0,0.5,16.0,16.0,0.0,0.0,0.0,5.0,1.0,4.0,0.1,0.4,5.302533665,3.5,4.0,0.4,4.5,0.45,0.0,0.0,4.5,0.45,0.5,0.05,4.5,0.45,0.0,0.0,0.0,0.0,9.0,0.9,0.5,0.05,9.5,0.95,6.0,0.6,0.0,0.0,14.5,1.45,30.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0
Y1050313,1.0,1.0,133.0,133.0,0.5,2.5,2.5,1.0,14.0,14.0,0.0,0.0,0.0,2.5,1.0,1.5,0.3333333335,0.6666666665,7.4435987025,4.0,1.0,0.4166666665,2.5,1.0,0.0,0.0,1.5,0.75,1.5,0.5,2.5,1.0833333335,0.0,0.0,0.0,0.0,4.0,1.8333333335,1.5,0.5,5.5,2.3333333335,5.0,2.0833333335,0.0,0.0,8.0,3.3333333335,18.5,7.75,1.5,1.5,1.0,1.5,3.5,4.0,30.0
Y1050314,2.0,2.0,851.25,1702.5,1.5,135.25,190.0,2.0,64.0,128.0,0.0,0.0,0.0,20.0,15.0,5.0,0.7575757575,0.2424242425,10.53348677,2.0,12.0,0.621212121,16.5,0.8156565655,4.5,0.2247474745,22.5,1.1944444445,16.0,0.8333333335,29.0,1.368686869,9.5,0.4772727275,1.0,0.0454545455,51.5,2.563131313,26.5,1.356060606,78.0,3.919191919,52.0,2.5050505055,4.5,0.2247474745,98.0,4.919191919,232.5,11.56818182,2.5,2.5,2.0,2.5,3.875,3.5,30.0
Y1050315,3.0,3.0,887.125,2473.5,2.5,47.166666665,125.0,3.0,212.0,547.5,0.0,0.0,0.0,22.0,17.0,5.0,0.7875,0.2125,11.419418135,2.0,20.0,0.9125,22.0,1.0,1.0,0.05,213.5,9.8375,72.0,3.4041666665,162.0,7.5541666665,21.5,0.9958333335,0.5,0.025,375.5,17.391666665,94.0,4.425,469.5,21.816666665,202.0,9.3916666665,1.0,0.05,491.5,22.816666665,1164.0,54.075,1.5,1.5,1.0,1.5,4.14625,6.0,20.0
Y1050316,3.5,3.5,491.16666665,1614.5,2.0,102.75,205.5,2.5,28.5,74.0,0.0,0.0,0.0,12.5,12.5,0.0,1.0,0.0,11.228898805,1.0,3.5,0.2724358975,11.5,0.919871795,3.5,0.275641026,6.0,0.4615384615,12.5,0.983974359,32.0,2.544871795,4.0,0.3108974355,1.0,0.076923077,38.0,3.0064102565,17.5,1.371794872,55.5,4.378205128,46.0,3.657051282,3.5,0.275641026,68.0,5.378205128,173.0,13.6891025635,2.0,2.0,1.0,2.0,2.25,3.0,10.0
Y1050317,3.5,3.5,506.83333335,1704.0,3.5,40.208333335,137.5,3.5,45.541666665,152.0,0.0,0.0,0.0,20.5,13.5,7.0,0.6566985645,0.3433014355,6.1230304605,2.0,8.5,0.411483254,20.5,1.0,1.0,0.049043062,11.0,0.535885167,28.0,1.373205742,66.5,3.177033493,16.0,0.7667464115,0.5,0.0227272725,77.5,3.71291866,44.5,2.162679426,122.0,5.875598086,101.5,4.8684210525,1.0,0.049043062,142.5,6.875598086,367.0,17.668660285,3.0,3.0,1.5,3.0,6.125,6.0,55.0
Y1050318,5.0,5.0,344.6,1723.0,3.5,28.25,88.5,4.0,62.0,222.0,0.0,0.0,0.0,19.5,18.0,1.5,0.9166666665,0.0833333335,7.632430396,1.0,16.0,0.8134920635,19.5,1.0,5.5,0.26984127,15.0,0.761904762,79.5,4.067460317,73.0,3.6904761905,22.0,1.107142857,1.0,0.0476190475,88.0,4.4523809525,102.5,5.2222222225,190.5,9.674603172,109.0,5.5277777775,5.5,0.26984127,210.0,10.674603172,515.0,26.146825395,3.0,3.0,2.5,3.0,5.0,7.0,40.0
Y1050319,1.5,1.5,825.75,947.5,1.5,66.5,77.5,1.5,95.5,103.0,0.0,0.0,0.0,17.0,13.0,4.0,0.84,0.16,10.524175036,4.5,7.5,0.4066666665,15.5,0.94,2.5,0.1355555555,40.0,1.742222222,5.0,0.3066666665,22.0,1.2,7.0,0.422222222,0.5,0.02,62.0,2.942222222,12.5,0.748888889,74.5,3.691111111,42.0,2.4266666665,2.5,0.1355555555,91.5,4.691111111,210.5,10.9444444445,0.0,0.0,0.0,0.0,2.25,7.0,76.0
Y1050320,4.5,4.5,173.214285715,460.0,1.0,42.0,42.0,1.0,52.0,52.0,0.0,0.0,0.0,8.5,7.0,1.5,0.8257575755,0.1742424245,9.652623182,3.5,4.0,0.4772727275,8.0,0.9166666665,1.5,0.1742424245,26.5,2.712121212,6.0,0.696969697,4.0,0.4015151515,0.5,0.0454545455,0.5,0.0454545455,30.5,3.1136363635,7.0,0.787878788,37.5,3.9015151515,11.0,1.189393939,1.5,0.1742424245,46.0,4.9015151515,96.0,10.1666666665,0.0,0.0,0.0,0.0,0.0,6.0,10.0
Y1050321,0.5,0.5,134.0,134.0,0.5,14.5,14.5,0.5,7.0,7.0,0.0,0.0,0.0,2.5,1.5,1.0,0.3,0.2,6.885432615,0.5,0.5,0.1,2.5,0.5,0.0,0.0,2.5,0.5,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,3.0,0.6,0.0,0.0,3.0,0.6,3.0,0.6,0.0,0.0,5.5,1.1,11.5,2.3,0.0,0.0,0.0,0.0,0.0,6.0,20.0
Y1050322,6.0,6.0,177.15714285,1057.5,2.5,6.0,30.0,5.5,35.464285715,169.5,0.0,0.0,0.0,16.5,12.5,4.0,0.766666667,0.233333333,13.119375125,1.0,8.0,0.4833333335,16.0,0.972222222,4.5,0.2666666665,6.0,0.3555555555,26.0,1.5555555555,98.5,6.2944444445,16.5,1.011111111,0.0,0.0,104.5,6.6499999985,42.5,2.566666667,147.0,9.2166666665,126.5,8.005555554,4.5,0.2666666665,163.5,10.2166666665,441.5,27.705555555,3.0,3.0,2.5,3.0,9.125,10.0,99.0
